Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:05,121187,6,5
이스타항공,06:10,61526,6,10
제주항공,06:15,59323,6,15
이스타항공,06:15,61526,6,15
대한항공,06:20,98814,6,20
제주항공,06:25,63560,6,25
아시아나항공,06:25,79662,6,25
티웨이항공,06:40,58475,6,40
아시아나항공,06:40,91017,6,40
이스타항공,06:50,67119,6,50
에어부산,06:55,63899,6,55
티웨이항공,07:00,65933,7,0
제주항공,07:00,73051,7,0
에어부산,07:20,82373,7,20
이스타항공,09:50,81526,9,50
아시아나항공,11:15,178645,11,15
에어부산,11:25,75085,11,25
제주항공,11:35,82543,11,35
티웨이항공,11:45,77289,11,45
이스타항공,11:50,81526,11,50
제주항공,12:15,67797,12,15
대한항공,12:20,98814,12,20
아시아나항공,12:20,111017,12,20
제주항공,12:40,63560,12,40
티웨이항공,12:50,56102,12,50
이스타항공,12:55,61526,12,55
대한항공,13:10,98814,13,10
제주항공,13:15,52034,13,15
이스타항공,13:15,56102,13,15
티웨이항공,13:20,51865,13,20
대한항공,13:20,98814,13,20
제주항공,13:30,50678,13,30
대한항공,13:50,98814,13,50
아시아나항공,14:05,78136,14,5
아시아나항공,14:25,79662,14,25
티웨이항공,14:35,44238,14,35
이스타항공,14:35,47797,14,35
제주항공,14:40,46441,14,40
에어부산,14:55,45085,14,55
티웨이항공,14:55,44238,14,55
아시아나항공,14:55,117797,14,55
아시아나항공,15:05,50848,15,5
티웨이항공,15:15,41526,15,15
아시아나항공,15:15,50848,15,15
대한항공,15:20,98814,15,20
제주항공,15:25,42373,15,25
이스타항공,15:40,43221,15,40
아시아나항공,15:45,40678,15,45
제주항공,15:45,42373,15,45
이스타항공,15:55,40170,15,55
아시아나항공,15:55,40678,15,55
대한항공,16:00,98814,16,0
제주항공,16:05,46441,16,5
이스타항공,16:35,40170,16,35
대한항공,16:40,98814,16,40
제주항공,16:55,42373,16,55
티웨이항공,17:25,34068,17,25
아시아나항공,17:50,32373,17,50
에어부산,18:10,30170,18,10
티웨이항공,18:10,32034,18,10
이스타항공,18:10,40170,18,10
제주항공,18:15,38136,18,15
대한항공,18:20,98814,18,20
티웨이항공,18:25,32034,18,25
아시아나항공,18:25,38475,18,25
이스타항공,18:35,30339,18,35
아시아나항공,18:45,32373,18,45
티웨이항공,18:50,29831,18,50
대한항공,18:50,98814,18,50
아시아나항공,18:55,32373,18,55
제주항공,19:05,31865,19,5
대한항공,19:10,98814,19,10
아시아나항공,19:20,32373,19,20
이스타항공,19:25,30339,19,25
제주항공,19:35,31865,19,35
이스타항공,19:45,30339,19,45
대한항공,20:00,98814,20,0
대한항공,20:30,98814,20,30
제주항공,20:35,33899,20,35
아시아나항공,20:50,40678,20,50
아시아나항공,21:20,40678,21,20
