Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:05,41526,6,5
이스타항공,06:10,42882,6,10
제주항공,06:15,46441,6,15
이스타항공,06:15,46611,6,15
티웨이항공,06:20,45594,6,20
아시아나항공,06:25,41526,6,25
제주항공,06:25,46441,6,25
아시아나항공,06:40,58475,6,40
대한항공,06:40,126441,6,40
이스타항공,06:50,50339,6,50
에어부산,06:55,49662,6,55
티웨이항공,07:00,48814,7,0
제주항공,07:00,54916,7,0
에어부산,07:20,53729,7,20
대한항공,07:20,126441,7,20
아시아나항공,07:25,67628,7,25
제주항공,07:40,59323,7,40
아시아나항공,07:55,79662,7,55
대한항공,08:00,126441,8,0
이스타항공,08:10,62204,8,10
티웨이항공,08:15,65933,8,15
아시아나항공,08:20,94407,8,20
대한항공,08:30,126441,8,30
제주항공,09:00,82543,9,0
대한항공,09:00,126441,9,0
대한항공,09:20,126441,9,20
제주항공,09:25,73051,9,25
티웨이항공,09:45,65933,9,45
이스타항공,09:50,62204,9,50
아시아나항공,09:50,104068,9,50
대한항공,10:05,126441,10,5
아시아나항공,10:15,94407,10,15
아시아나항공,10:40,104068,10,40
대한항공,10:40,126441,10,40
이스타항공,10:55,66441,10,55
대한항공,11:05,126441,11,5
아시아나항공,11:15,79662,11,15
에어부산,11:25,62204,11,25
제주항공,11:35,59323,11,35
티웨이항공,11:45,61695,11,45
이스타항공,11:50,57967,11,50
아시아나항공,11:50,78136,11,50
제주항공,12:15,56441,12,15
아시아나항공,12:20,78136,12,20
대한항공,12:20,126441,12,20
대한항공,12:30,126441,12,30
제주항공,12:40,54916,12,40
티웨이항공,12:50,53051,12,50
대한항공,12:50,126441,12,50
이스타항공,12:55,50339,12,55
대한항공,13:10,126441,13,10
이스타항공,13:15,50339,13,15
제주항공,13:15,54916,13,15
티웨이항공,13:20,48814,13,20
제주항공,13:30,50678,13,30
대한항공,13:40,126441,13,40
대한항공,13:50,126441,13,50
아시아나항공,14:00,60509,14,0
아시아나항공,14:05,58475,14,5
아시아나항공,14:25,41526,14,25
티웨이항공,14:35,53051,14,35
이스타항공,14:35,54068,14,35
대한항공,14:35,126441,14,35
제주항공,14:40,50678,14,40
대한항공,14:45,126441,14,45
에어부산,14:55,49662,14,55
아시아나항공,14:55,58475,14,55
아시아나항공,15:05,58475,15,5
티웨이항공,15:15,53051,15,15
제주항공,15:25,50678,15,25
이스타항공,15:40,50339,15,40
제주항공,15:45,50678,15,45
아시아나항공,15:45,58475,15,45
이스타항공,15:55,50339,15,55
아시아나항공,15:55,67628,15,55
대한항공,16:00,126441,16,0
제주항공,16:05,54916,16,5
이스타항공,16:35,57967,16,35
대한항공,16:40,126441,16,40
제주항공,16:55,64916,16,55
티웨이항공,17:25,57458,17,25
아시아나항공,17:50,67628,17,50
에어부산,18:10,49662,18,10
티웨이항공,18:10,53051,18,10
이스타항공,18:10,62204,18,10
제주항공,18:15,59323,18,15
대한항공,18:20,126441,18,20
티웨이항공,18:25,53051,18,25
아시아나항공,18:25,60509,18,25
이스타항공,18:35,66441,18,35
아시아나항공,18:45,67628,18,45
티웨이항공,18:50,61695,18,50
대한항공,18:50,126441,18,50
아시아나항공,18:55,111017,18,55
제주항공,19:05,63560,19,5
대한항공,19:10,126441,19,10
아시아나항공,19:20,121187,19,20
이스타항공,19:25,70678,19,25
제주항공,19:35,73051,19,35
이스타항공,19:45,76102,19,45
대한항공,20:00,126441,20,0
대한항공,20:30,126441,20,30
제주항공,20:35,97967,20,35
아시아나항공,21:20,121187,21,20
