Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,06:50,64238,6,50
아시아나항공,06:50,101017,6,50
이스타항공,07:00,52034,7,0
대한항공,07:05,104746,7,5
에어부산,07:20,85255,7,20
아시아나항공,07:20,101017,7,20
대한항공,07:35,104746,7,35
에어부산,07:55,87967,7,55
아시아나항공,07:55,101017,7,55
제주항공,08:00,87458,8,0
제주항공,09:10,87458,9,10
대한항공,10:10,104746,10,10
제주항공,10:30,87458,10,30
에어부산,11:45,72373,11,45
아시아나항공,11:45,101017,11,45
에어부산,12:00,87967,12,0
아시아나항공,12:00,101017,12,0
제주항공,12:20,51865,12,20
에어부산,13:20,87967,13,20
아시아나항공,13:20,101017,13,20
대한항공,13:50,104746,13,50
제주항공,14:30,51865,14,30
에어부산,14:40,59831,14,40
아시아나항공,14:40,101017,14,40
에어부산,15:00,87967,15,0
대한항공,15:10,104746,15,10
제주항공,15:30,77289,15,30
에어부산,17:00,85255,17,0
제주항공,17:05,81526,17,5
에어부산,17:55,65424,17,55
아시아나항공,17:55,101017,17,55
대한항공,18:30,104746,18,30
대한항공,19:10,104746,19,10
제주항공,19:30,87458,19,30
에어부산,19:45,85255,19,45
